Model,Class,Q,e,i,H6,H8,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25.5
All,JTr,4.5,0.1,180,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.2,2,,,,4.12310562561766,,4.12310562561766,20.6155281280883,37.1079506305589,127.816274394147,119.570063142912,263.87876003953,,4.12310562561766,12.369316876853,4.12310562561766,,12.369316876853,26.9320131689655
All,JTr,4.5,0.2,5,,,2.38047614284762,,10.0995049383621,20.1990098767242,53.8640263379311,131.293564198707,319.817656381466,491.509240333621,841.625411530173,10.0995049383621,6.73300329224139,23.5655115228449,6.73300329224139,30.2985148150862,37.0315181073276,96.2057979310788
All,JTr,4.5,0.2,10,,,3.68781778291716,7.82304288624318,18.2537667345674,65.1920240520265,125.168686179891,328.567801222214,1194.31788063313,1423.79380529626,2782.39558654049,28.6844905828917,23.4691286587295,28.6844905828917,52.1536192416212,62.5843430899454,130.384048104053,268.274486300878
All,JTr,4.5,0.2,15,,,5.53172667437573,13.0384048104053,41.722895393297,88.661152710756,255.552734283944,753.619798041426,2297.36692759341,3064.02513044524,5523.06827768768,57.3689811657833,20.8614476966485,65.1920240520265,54.7613002037022,75.6227479003507,125.168686179891,330.020201401874
All,JTr,4.5,0.2,20,,,5.53172667437573,10.4307238483242,36.5075334691348,99.0918765590803,232.083605625214,698.858497837724,2307.79765144174,2764.14181980592,5165.81598588258,41.722895393297,18.2537667345674,15.6460857724864,28.6844905828917,41.722895393297,88.661152710756,193.753795661745
All,JTr,4.5,0.2,25,,,3.68781778291716,5.21536192416212,13.0384048104053,39.1152144312159,109.522600407404,305.098672563484,964.841955969992,1199.53324255729,2268.68243701052,23.4691286587295,10.4307238483242,7.82304288624318,18.2537667345674,41.722895393297,33.8998525070538,121.362267612302
All,JTr,4.5,0.2,30,,,1.84390889145858,,7.82304288624318,18.2537667345674,33.8998525070538,104.307238483242,234.691286587295,315.529396411808,657.135602444427,7.82304288624318,2.60768096208106,7.82304288624318,15.6460857724864,15.6460857724864,7.82304288624318,53.2290647422377
All,JTr,4.5,0.2,40,,,,,3.68781778291716,3.68781778291716,14.7512711316686,14.7512711316686,103.25889792168,121.697986836266,204.673886951902,1.84390889145858,,1.84390889145858,5.53172667437573,1.84390889145858,7.37563556583431,9.03327183250897
All,JTr,4.5,0.2,60,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.2,90,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.2,180,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.3,2,,,,,,,,3.87298334620742,3.87298334620742,,,,,,,7.74596669241483,3.87298334620742,15.8113883008419
All,JTr,4.5,0.3,5,,,,3.16227766016838,,3.16227766016838,6.32455532033676,12.6491106406735,9.48683298050514,,9.48683298050514,3.16227766016838,,6.32455532033676,,9.48683298050514,9.48683298050514,28.4018778721877
All,JTr,4.5,0.3,10,,,3.46410161513775,,2.44948974278318,4.89897948556636,2.44948974278318,24.4948974278318,39.1918358845309,53.8887743412299,78.3836717690617,,7.34846922834953,2.44948974278318,12.2474487139159,19.5959179422654,26.944387170615,70
All,JTr,4.5,0.3,15,,,,2.44948974278318,2.44948974278318,7.34846922834953,14.6969384566991,19.5959179422654,122.474487139159,139.620915338641,328.231625532946,2.44948974278318,4.89897948556636,2.44948974278318,22.0454076850486,31.8433666561813,31.8433666561813,78
All,JTr,4.5,0.3,20,,,,2.44948974278318,,4.89897948556636,19.5959179422654,41.641325627314,97.9795897113271,156.767343538123,298.837748619548,9.79795897113271,7.34846922834953,4.89897948556636,4.89897948556636,14.6969384566991,26.944387170615,66
All,JTr,4.5,0.3,25,,,,,4.89897948556636,,4.89897948556636,9.79795897113271,51.4392845984467,36.7423461417477,80.8331615118449,2.44948974278318,2.44948974278318,2.44948974278318,14.6969384566991,14.6969384566991,9.79795897113271,36
All,JTr,4.5,0.3,30,,,,,,,4.89897948556636,,,,12.2474487139159,2.44948974278318,,2.44948974278318,2.44948974278318,,7.34846922834953,6
All,JTr,4.5,0.3,40,,,,,,1.73205080756888,,,,,,1.73205080756888,,,,,1.73205080756888,5.65685424949238
All,JTr,4.5,0.3,60,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.3,90,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.3,180,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.4,2,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.4,5,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.4,10,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.4,15,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.4,20,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.4,25,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.4,30,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.4,40,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.4,60,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.4,90,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.4,180,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.5,2,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.5,5,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.5,10,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.5,15,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.5,20,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.5,25,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.5,30,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.5,40,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.5,60,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.5,90,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.5,180,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.7,2,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.7,5,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.7,10,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.7,15,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.7,20,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.7,25,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.7,30,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.7,40,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.7,60,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.7,90,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.7,180,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.9,2,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.9,5,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.9,10,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.9,15,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.9,20,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.9,25,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.9,30,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.9,40,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.9,60,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.9,90,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.9,180,,,,,,,,,,,,,,,,,,
All,JTr,4.5,1.1,2,,,,,,,,,,,,,,,,,,
All,JTr,4.5,1.1,5,,,,,,,,,,,,,,,,,,
All,JTr,4.5,1.1,10,,,,,,,,,,,,,,,,,,
All,JTr,4.5,1.1,15,,,,,,,,,,,,,,,,,,
All,JTr,4.5,1.1,20,,,,,,,,,,,,,,,,,,
All,JTr,4.5,1.1,25,,,,,,,,,,,,,,,,,,
All,JTr,4.5,1.1,30,,,,,,,,,,,,,,,,,,
All,JTr,4.5,1.1,40,,,,,,,,,,,,,,,,,,
All,JTr,4.5,1.1,60,,,,,,,,,,,,,,,,,,
All,JTr,4.5,1.1,90,,,,,,,,,,,,,,,,,,
All,JTr,4.5,1.1,180,,,,,,,,,,,,,,,,,,
All,JTr,5,0.1,2,,,3.08220700148449,13.076696830622,30.5122926047847,65.3834841531101,226.662745064115,488.196681676555,1826.37865734354,2227.39736014928,4014.54592700096,39.2300904918661,,4.35889894354067,,4.35889894354067,4.35889894354067,21.3541565040626
All,JTr,5,0.1,5,,5.03322295684717,7.54983443527075,17.7951304200522,88.9756521002609,209.982538956616,619.270538617816,1662.06518123287,5601.90705623243,6854.6842378041,13257.3721629389,74.7395477642192,3.55902608401044,7.11805216802087,21.3541565040626,14.2361043360417,14.2361043360417,72.6483157256779
All,JTr,5,0.1,10,1.12546286774228,3.89871773792359,13.6455120827325,46.8657657571068,146.110916772156,446.603179567723,1378.40487520902,3967.04923085157,10853.5599873958,14357.4651801772,26087.690668206,135.083677770484,11.0272390016722,24.8112877537624,30.3249072545985,44.1089560066887,60.649814509197,168.819430161341
All,JTr,5,0.1,15,,3.89871773792359,27.2910241654651,57.8930047587789,204.003921530935,678.175198602839,1552.08388948536,4027.69904536076,13792.3191813415,17340.3333301295,32075.4814461139,242.599258036788,16.5408585025083,35.8385267554346,30.3249072545985,46.8657657571068,63.406624259615,175.572207367795
All,JTr,5,0.1,20,,7.79743547584717,17.5442298206561,60.649814509197,146.110916772156,405.251033311452,1097.21028066638,3288.87403224873,10577.879012354,13604.856118313,25536.3287181223,137.840487520902,16.5408585025083,11.0272390016722,22.0544780033444,30.3249072545985,41.3521462562707,126.051841187135
All,JTr,5,0.1,25,,1.94935886896179,17.5442298206561,49.6225755075248,79.9474827621233,192.976682529263,554.118759834027,1717.49247451044,5805.8413343804,7415.81822862454,13792.3191813415,93.7315315142135,11.0272390016722,5.51361950083609,5.51361950083609,16.5408585025083,35.8385267554346,81.0333264774438
All,JTr,5,0.1,30,,1.94935886896179,7.79743547584717,24.8112877537624,49.6225755075248,173.679014276337,556.875569584445,973.15384189757,2900.16385743978,3870.56088958693,7082.24424882396,30.3249072545985,,5.51361950083609,,13.7840487520902,27.5680975041804,42.7675889742065
All,JTr,5,0.1,40,,,8.27042925125413,11.6961532137708,25.3416652965033,83.8224313653571,226.125628799568,557.516636523073,1731.03067563807,2292.44602989907,4064.41324178534,29.2403830344269,,,,,,7.95822425754221
All,JTr,5,0.1,60,,,,,,,,,,,,,,,,,,
All,JTr,5,0.1,90,,,,,,,,,,,,,,,,,,
All,JTr,5,0.1,180,,,,,,,,,,,,,,,,,,
All,JTr,5,0.2,2,,,2.91547594742265,,12.369316876853,12.369316876853,45.3541618817943,94.8314293892062,276.248076916383,470.034041320413,787.513174492973,,,,,4.12310562561766,16.4924225024706,13.4660065844828
All,JTr,5,0.2,5,,,2.38047614284762,6.73300329224139,20.1990098767242,53.8640263379311,168.325082306035,302.985148150862,1033.51600535905,1269.1711205875,2578.74026092845,23.5655115228449,3.36650164612069,13.4660065844828,3.36650164612069,10.0995049383621,26.9320131689655,41.2310562561766
All,JTr,5,0.2,10,,,5.53172667437573,18.2537667345674,28.6844905828917,119.953324255729,258.160415246025,774.481245738075,2636.36545266395,3241.34743586676,5935.08186969649,46.9382573174591,10.4307238483242,10.4307238483242,28.6844905828917,33.8998525070538,39.1152144312159,144.783056098887
All,JTr,5,0.2,15,,,14.7512711316686,28.6844905828917,39.1152144312159,169.499262535269,432.875039705456,1160.41802812607,3841.1140571454,5069.33179028558,9121.66800535955,57.3689811657833,5.21536192416212,18.2537667345674,28.6844905828917,31.2921715449727,54.7613002037022,127.749755381371
All,JTr,5,0.2,20,,,11.0634533487515,20.8614476966485,41.722895393297,185.145348307755,409.405911046726,1100.44136599821,3598.59972767186,4443.48835938613,8409.77110271142,57.3689811657833,5.21536192416212,5.21536192416212,7.82304288624318,39.1152144312159,33.8998525070538,76.6498532288223
All,JTr,5,0.2,25,,,5.53172667437573,13.0384048104053,36.5075334691348,80.8381098245128,172.10694349735,615.41270705113,1984.44521214369,2599.85791919482,4719.90254136672,26.0768096208106,5.21536192416212,,2.60768096208106,5.21536192416212,20.8614476966485,63.8748776906853
All,JTr,5,0.2,30,,,3.68781778291716,10.4307238483242,10.4307238483242,23.4691286587295,93.8765146349181,237.298967549376,850.103993638425,962.234275007911,2026.16810753698,15.6460857724864,,,10.4307238483242,5.21536192416212,5.21536192416212,31.9374388453426
All,JTr,5,0.2,40,,,1.30384048104053,3.68781778291716,9.21954445729289,14.7512711316686,47.941631177923,125.385804619183,442.538133950059,538.421396305905,958.83262355846,5.53172667437573,,,1.84390889145858,,1.84390889145858,10.5388171379271
All,JTr,5,0.2,60,,,,,,,,,,,,,,,,,,
All,JTr,5,0.2,90,,,,,,,,,,,,,,,,,,
All,JTr,5,0.2,180,,,,,,,,,,,,,,,,,,
All,JTr,5,0.3,2,,,,,,,,,,,,,,,,,,
All,JTr,5,0.3,5,,,,,,,,,,,,,,,,,,
All,JTr,5,0.3,10,,,,,,,,,,,,,,,,,,
All,JTr,5,0.3,15,,,,,,,,,,,,,,,,,,
All,JTr,5,0.3,20,,,,,,,,,,,,,,,,,,
All,JTr,5,0.3,25,,,,,,,,,,,,,,,,,,
All,JTr,5,0.3,30,,,,,,,,,,,,,,,,,,
All,JTr,5,0.3,40,,,,,,,,,,,,,,,,,,
All,JTr,5,0.3,60,,,,,,,,,,,,,,,,,,
All,JTr,5,0.3,90,,,,,,,,,,,,,,,,,,
All,JTr,5,0.3,180,,,,,,,,,,,,,,,,,,
All,JTr,5,0.4,2,,,,,,,,,,,,,,,,,,
All,JTr,5,0.4,5,,,,,,,,,,,,,,,,,,
All,JTr,5,0.4,10,,,,,,,,,,,,,,,,,,
All,JTr,5,0.4,15,,,,,,,,,,,,,,,,,,
All,JTr,5,0.4,20,,,,,,,,,,,,,,,,,,
All,JTr,5,0.4,25,,,,,,,,,,,,,,,,,,
All,JTr,5,0.4,30,,,,,,,,,,,,,,,,,,
All,JTr,5,0.4,40,,,,,,,,,,,,,,,,,,
All,JTr,5,0.4,60,,,,,,,,,,,,,,,,,,
All,JTr,5,0.4,90,,,,,,,,,,,,,,,,,,
All,JTr,5,0.4,180,,,,,,,,,,,,,,,,,,
All,JTr,5,0.5,2,,,,,,,,,,,,,,,,,,
All,JTr,5,0.5,5,,,,,,,,,,,,,,,,,,
All,JTr,5,0.5,10,,,,,,,,,,,,,,,,,,
All,JTr,5,0.5,15,,,,,,,,,,,,,,,,,,
All,JTr,5,0.5,20,,,,,,,,,,,,,,,,,,
All,JTr,5,0.5,25,,,,,,,,,,,,,,,,,,
All,JTr,5,0.5,30,,,,,,,,,,,,,,,,,,
All,JTr,5,0.5,40,,,,,,,,,,,,,,,,,,
All,JTr,5,0.5,60,,,,,,,,,,,,,,,,,,
All,JTr,5,0.5,90,,,,,,,,,,,,,,,,,,
All,JTr,5,0.5,180,,,,,,,,,,,,,,,,,,
All,JTr,5,0.7,2,,,,,,,,,,,,,,,,,,
All,JTr,5,0.7,5,,,,,,,,,,,,,,,,,,
All,JTr,5,0.7,10,,,,,,,,,,,,,,,,,,
All,JTr,5,0.7,15,,,,,,,,,,,,,,,,,,
All,JTr,5,0.7,20,,,,,,,,,,,,,,,,,,
All,JTr,5,0.7,25,,,,,,,,,,,,,,,,,,
All,JTr,5,0.7,30,,,,,,,,,,,,,,,,,,
All,JTr,5,0.7,40,,,,,,,,,,,,,,,,,,
All,JTr,5,0.7,60,,,,,,,,,,,,,,,,,,
All,JTr,5,0.7,90,,,,,,,,,,,,,,,,,,
All,JTr,5,0.7,180,,,,,,,,,,,,,,,,,,
All,JTr,5,0.9,2,,,,,,,,,,,,,,,,,,
All,JTr,5,0.9,5,,,,,,,,,,,,,,,,,,
All,JTr,5,0.9,10,,,,,,,,,,,,,,,,,,
All,JTr,5,0.9,15,,,,,,,,,,,,,,,,,,
All,JTr,5,0.9,20,,,,,,,,,,,,,,,,,,
All,JTr,5,0.9,25,,,,,,,,,,,,,,,,,,
All,JTr,5,0.9,30,,,,,,,,,,,,,,,,,,
All,JTr,5,0.9,40,,,,,,,,,,,,,,,,,,
All,JTr,5,0.9,60,,,,,,,,,,,,,,,,,,
All,JTr,5,0.9,90,,,,,,,,,,,,,,,,,,
All,JTr,5,0.9,180,,,,,,,,,,,,,,,,,,
All,JTr,5,1.1,2,,,,,,,,,,,,,,,,,,
All,JTr,5,1.1,5,,,,,,,,,,,,,,,,,,
All,JTr,5,1.1,10,,,,,,,,,,,,,,,,,,
All,JTr,5,1.1,15,,,,,,,,,,,,,,,,,,
All,JTr,5,1.1,20,,,,,,,,,,,,,,,,,,
All,JTr,5,1.1,25,,,,,,,,,,,,,,,,,,
All,JTr,5,1.1,30,,,,,,,,,,,,,,,,,,
All,JTr,5,1.1,40,,,,,,,,,,,,,,,,,,
All,JTr,5,1.1,60,,,,,,,,,,,,,,,,,,
All,JTr,5,1.1,90,,,,,,,,,,,,,,,,,,
All,JTr,5,1.1,180,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.1,2,,,,8.71779788708135,8.71779788708135,39.2300904918661,56.6656862660288,252.816138725359,863.061990821053,976.393363353111,1713.04728481148,17.4355957741627,,,,,,14.2361043360417
All,JTr,5.5,0.1,5,,,,10.6770782520313,35.5902608401044,99.6527303522922,259.808904132762,665.537877709952,2259.98156334663,3003.81801490481,5448.86893461998,32.0312347560939,3.55902608401044,3.55902608401044,7.11805216802087,3.55902608401044,3.55902608401044,43.5889894354067
All,JTr,5.5,0.1,10,,1.94935886896179,17.5442298206561,22.0544780033444,60.649814509197,204.003921530935,526.550662329846,1392.18892396111,4562.52013694186,5960.22268040381,10988.6436651663,77.1906730117052,11.0272390016722,8.27042925125413,22.0544780033444,13.7840487520902,22.0544780033444,83.2842522129284
All,JTr,5.5,0.1,15,,,3.89871773792359,38.5953365058526,107.515580266304,209.517541031771,567.902808586117,1593.43603574163,5146.96380403049,6688.02045451418,12634.4590861659,96.4883412646315,5.51361950083609,16.5408585025083,8.27042925125413,22.0544780033444,35.8385267554346,85.5351779484129
All,JTr,5.5,0.1,20,,1.94935886896179,3.89871773792359,16.5408585025083,60.649814509197,143.354107021738,419.035082063543,1119.26475866973,3724.44997281478,4642.46761970399,9141.58113238623,57.8930047587789,,8.27042925125413,13.7840487520902,11.0272390016722,30.3249072545985,56.2731433871138
All,JTr,5.5,0.1,25,,,5.84807660688538,5.51361950083609,16.5408585025083,85.4611022629594,226.05839953428,540.334711081937,1915.98277654054,2425.99258036788,4452.24774692514,24.8112877537624,2.75680975041804,8.27042925125413,2.75680975041804,,30.3249072545985,36.0148117677528
All,JTr,5.5,0.1,30,,,3.89871773792359,13.7840487520902,24.8112877537624,52.3793852579428,176.435824026755,374.926126056854,1061.37175391095,1439.05468971822,2715.45760416177,13.7840487520902,2.75680975041804,,2.75680975041804,2.75680975041804,5.51361950083609,18.0074058838764
All,JTr,5.5,0.1,40,,,1.37840487520902,3.89871773792359,9.74679434480896,27.2910241654651,101.366661186013,241.720499751262,641.33906788843,885.008926508654,1602.37299028659,5.84807660688538,,,1.94935886896179,1.94935886896179,,
All,JTr,5.5,0.1,60,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.1,90,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.1,180,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.2,2,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.2,5,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.2,10,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.2,15,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.2,20,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.2,25,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.2,30,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.2,40,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.2,60,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.2,90,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.2,180,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.3,2,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.3,5,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.3,10,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.3,15,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.3,20,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.3,25,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.3,30,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.3,40,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.3,60,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.3,90,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.3,180,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.4,2,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.4,5,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.4,10,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.4,15,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.4,20,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.4,25,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.4,30,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.4,40,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.4,60,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.4,90,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.4,180,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.5,2,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.5,5,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.5,10,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.5,15,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.5,20,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.5,25,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.5,30,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.5,40,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.5,60,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.5,90,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.5,180,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.7,2,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.7,5,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.7,10,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.7,15,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.7,20,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.7,25,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.7,30,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.7,40,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.7,60,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.7,90,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.7,180,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.9,2,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.9,5,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.9,10,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.9,15,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.9,20,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.9,25,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.9,30,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.9,40,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.9,60,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.9,90,,,,,,,,,,,,,,,,,,
All,JTr,5.5,0.9,180,,,,,,,,,,,,,,,,,,
All,JTr,5.5,1.1,2,,,,,,,,,,,,,,,,,,
All,JTr,5.5,1.1,5,,,,,,,,,,,,,,,,,,
All,JTr,5.5,1.1,10,,,,,,,,,,,,,,,,,,
All,JTr,5.5,1.1,15,,,,,,,,,,,,,,,,,,
All,JTr,5.5,1.1,20,,,,,,,,,,,,,,,,,,
All,JTr,5.5,1.1,25,,,,,,,,,,,,,,,,,,
All,JTr,5.5,1.1,30,,,,,,,,,,,,,,,,,,
All,JTr,5.5,1.1,40,,,,,,,,,,,,,,,,,,
All,JTr,5.5,1.1,60,,,,,,,,,,,,,,,,,,
All,JTr,5.5,1.1,90,,,,,,,,,,,,,,,,,,
All,JTr,5.5,1.1,180,,,,,,,,,,,,,,,,,,
All,JTr,10,0.1,2,,,,,,,,,,,,,,,,,,
All,JTr,10,0.1,5,,,,,,,,,,,,,,,,,,
All,JTr,10,0.1,10,,,,,,,,,,,,,,,,,,
All,JTr,10,0.1,15,,,,,,,,,,,,,,,,,,
All,JTr,10,0.1,20,,,,,,,,,,,,,,,,,,
All,JTr,10,0.1,25,,,,,,,,,,,,,,,,,,
All,JTr,10,0.1,30,,,,,,,,,,,,,,,,,,
All,JTr,10,0.1,40,,,,,,,,,,,,,,,,,,
All,JTr,10,0.1,60,,,,,,,,,,,,,,,,,,
All,JTr,10,0.1,90,,,,,,,,,,,,,,,,,,
All,JTr,10,0.1,180,,,,,,,,,,,,,,,,,,
All,JTr,10,0.2,2,,,,,,,,,,,,,,,,,,
All,JTr,10,0.2,5,,,,,,,,,,,,,,,,,,
All,JTr,10,0.2,10,,,,,,,,,,,,,,,,,,
All,JTr,10,0.2,15,,,,,,,,,,,,,,,,,,
All,JTr,10,0.2,20,,,,,,,,,,,,,,,,,,
All,JTr,10,0.2,25,,,,,,,,,,,,,,,,,,
All,JTr,10,0.2,30,,,,,,,,,,,,,,,,,,
All,JTr,10,0.2,40,,,,,,,,,,,,,,,,,,
All,JTr,10,0.2,60,,,,,,,,,,,,,,,,,,
All,JTr,10,0.2,90,,,,,,,,,,,,,,,,,,
All,JTr,10,0.2,180,,,,,,,,,,,,,,,,,,
All,JTr,10,0.3,2,,,,,,,,,,,,,,,,,,
All,JTr,10,0.3,5,,,,,,,,,,,,,,,,,,
All,JTr,10,0.3,10,,,,,,,,,,,,,,,,,,
All,JTr,10,0.3,15,,,,,,,,,,,,,,,,,,
All,JTr,10,0.3,20,,,,,,,,,,,,,,,,,,
All,JTr,10,0.3,25,,,,,,,,,,,,,,,,,,
All,JTr,10,0.3,30,,,,,,,,,,,,,,,,,,
All,JTr,10,0.3,40,,,,,,,,,,,,,,,,,,
All,JTr,10,0.3,60,,,,,,,,,,,,,,,,,,
All,JTr,10,0.3,90,,,,,,,,,,,,,,,,,,
All,JTr,10,0.3,180,,,,,,,,,,,,,,,,,,
All,JTr,10,0.4,2,,,,,,,,,,,,,,,,,,
All,JTr,10,0.4,5,,,,,,,,,,,,,,,,,,
All,JTr,10,0.4,10,,,,,,,,,,,,,,,,,,
All,JTr,10,0.4,15,,,,,,,,,,,,,,,,,,
All,JTr,10,0.4,20,,,,,,,,,,,,,,,,,,
All,JTr,10,0.4,25,,,,,,,,,,,,,,,,,,
All,JTr,10,0.4,30,,,,,,,,,,,,,,,,,,
All,JTr,10,0.4,40,,,,,,,,,,,,,,,,,,
All,JTr,10,0.4,60,,,,,,,,,,,,,,,,,,
All,JTr,10,0.4,90,,,,,,,,,,,,,,,,,,
All,JTr,10,0.4,180,,,,,,,,,,,,,,,,,,
All,JTr,10,0.5,2,,,,,,,,,,,,,,,,,,
All,JTr,10,0.5,5,,,,,,,,,,,,,,,,,,
All,JTr,10,0.5,10,,,,,,,,,,,,,,,,,,
All,JTr,10,0.5,15,,,,,,,,,,,,,,,,,,
All,JTr,10,0.5,20,,,,,,,,,,,,,,,,,,
All,JTr,10,0.5,25,,,,,,,,,,,,,,,,,,
All,JTr,10,0.5,30,,,,,,,,,,,,,,,,,,
All,JTr,10,0.5,40,,,,,,,,,,,,,,,,,,
All,JTr,10,0.5,60,,,,,,,,,,,,,,,,,,
